has_segment,imageID,is_perfect,class,time,in_active_task_x,in_active_task_y,in_active_task
-1.0,INATRANDOM-864171,0,dorsolateral,4.782000000006519,-1.0,-1.0,-1.0
-1.0,INATRANDOM-86651992,-1,bad,6.046999999962281,-1.0,-1.0,-1.0
-1.0,INATRANDOM-86797711,0,dorsolateral,3.25,-1.0,-1.0,-1.0
-1.0,INATRANDOM-87014543,1,dorsal,3.608999999996741,-1.0,-1.0,-1.0
-1.0,INATRANDOM-87350245,0,dorsolateral,5.342999999993481,-1.0,-1.0,-1.0
-1.0,INATRANDOM-87574968,-1,bad,0.9380000000237488,-1.0,-1.0,-1.0
-1.0,INATRANDOM-87585937,-1,bad,18.32799999997951,-1.0,-1.0,-1.0
-1.0,INATRANDOM-87712008,-1,bad,1.3119999999762513,-1.0,-1.0,-1.0
-1.0,INATRANDOM-87795273,0,dorsolateral,2.89100000000326,-1.0,-1.0,-1.0
-1.0,INATRANDOM-87802704,-1,bad,0.9839999999967404,-1.0,-1.0,-1.0
-1.0,INATRANDOM-87865549,1,dorsal,2.2179999999934807,-1.0,-1.0,-1.0
-1.0,INATRANDOM-88047873,-1,bad,1.4689999999827703,-1.0,-1.0,-1.0
-1.0,INATRANDOM-88372328,0,dorsolateral,9.561999999976251,-1.0,-1.0,-1.0
-1.0,INATRANDOM-887346,-1,bad,4.436999999976251,-1.0,-1.0,-1.0
-1.0,INATRANDOM-89283635,-1,bad,2.01600000000326,-1.0,-1.0,-1.0
-1.0,INATRANDOM-89287482,0,dorsolateral,2.3130000000237487,-1.0,-1.0,-1.0
-1.0,INATRANDOM-898541,1,lateral,3.7969999999622814,-1.0,-1.0,-1.0
-1.0,INATRANDOM-89968929,0,dorsal,6.702999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90210239,0,lateral,1.7189999999827703,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90241064,1,dorsal,3.827999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90298577,-1,bad,0.8279999999795109,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90338960,1,dorsolateral,2.811999999976252,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90416841,-1,bad,1.9839999999967404,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90559867,0,lateral,3.03200000000652,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90627648,-1,bad,1.875,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90704476,-1,bad,3.9679999999934807,-1.0,-1.0,-1.0
-1.0,INATRANDOM-90906495,0,lateral,4.844000000040978,-1.0,-1.0,-1.0
-1.0,INATRANDOM-91062960,0,dorsolateral,3.98499999998603,-1.0,-1.0,-1.0
-1.0,INATRANDOM-91224995,1,dorsolateral,2.281000000017229,-1.0,-1.0,-1.0
-1.0,INATRANDOM-9125984,0,dorsolateral,6.172000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-91312795,-1,bad,1.0,-1.0,-1.0,-1.0
-1.0,INATRANDOM-91319593,0,lateral,4.032000000006519,-1.0,-1.0,-1.0
-1.0,INATRANDOM-91451501,-1,bad,1.1410000000032596,-1.0,-1.0,-1.0
-1.0,INATRANDOM-91553273,0,lateral,3.420999999972992,-1.0,-1.0,-1.0
-1.0,INATRANDOM-91699453,0,dorsal,2.327999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-9193332,-1,bad,1.9380000000237487,-1.0,-1.0,-1.0
-1.0,INATRANDOM-92032043,-1,bad,1.1880000000237487,-1.0,-1.0,-1.0
-1.0,INATRANDOM-92048164,1,dorsolateral,3.9380000000237487,-1.0,-1.0,-1.0
-1.0,INATRANDOM-92104432,0,dorsolateral,2.875,1.0,-1.0,-1.0
-1.0,INATRANDOM-92159054,1,dorsolateral,3.202999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-92284096,-1,bad,1.8130000000237487,-1.0,-1.0,-1.0
-1.0,INATRANDOM-93103606,1,dorsolateral,4.592999999993481,-1.0,-1.0,-1.0
-1.0,INATRANDOM-93757309,0,dorsolateral,3.375,-1.0,-1.0,-1.0
-1.0,INATRANDOM-94267397,-1,bad,1.4839999999967404,-1.0,-1.0,-1.0
-1.0,INATRANDOM-94680434,0,dorsal,2.125,-1.0,-1.0,-1.0
-1.0,INATRANDOM-95006362,1,dorsal,2.202999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-95100197,0,lateral,7.875,-1.0,-1.0,-1.0
-1.0,INATRANDOM-95446500,0,dorsolateral,7.375,-1.0,-1.0,-1.0
-1.0,INATRANDOM-95459,0,lateral,2.875,-1.0,-1.0,-1.0
-1.0,INATRANDOM-96839145,0,dorsolateral,2.5,-1.0,-1.0,-1.0
-1.0,INATRANDOM-97847749,-1,bad,3.952999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-98144151,1,dorsal,3.9060000000172295,-1.0,-1.0,-1.0
-1.0,INATRANDOM-98312683,-1,bad,1.875,-1.0,-1.0,-1.0
-1.0,INATRANDOM-9842656,0,lateral,7.188000000023749,-1.0,-1.0,-1.0
-1.0,INATRANDOM-9883418,0,lateral,2.39100000000326,-1.0,-1.0,-1.0
-1.0,INATRANDOM-99801638,-1,bad,1.5150000000139698,-1.0,-1.0,-1.0
-1.0,INATRANDOM-99936787,-1,bad,0.7189999999827705,-1.0,-1.0,-1.0
-1.0,INATRANDOM-100172438,0,lateral,23.87400000030175,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10055785,-1,bad,6.640999999828637,-1.0,-1.0,-1.0
-1.0,INATRANDOM-100767196,-1,bad,26.093999999808148,-1.0,-1.0,-1.0
-1.0,INATRANDOM-100871517,0,dorsolateral,9.015999999828637,-1.0,-1.0,-1.0
-1.0,INATRANDOM-101058389,0,dorsolateral,38.562999999849126,-1.0,-1.0,-1.0
-1.0,INATRANDOM-101184861,0,lateral,42.64000000013039,-1.0,-1.0,-1.0
-1.0,INATRANDOM-101224533,0,dorsolateral,4.734000000171363,-1.0,-1.0,-1.0
-1.0,INATRANDOM-101561237,-1,bad,6.063000000081956,-1.0,-1.0,-1.0
-1.0,INATRANDOM-101570867,0,lateral,5.8280000002123415,-1.0,-1.0,1.0
-1.0,INATRANDOM-102047339,0,dorsolateral,4.062999999849126,-1.0,-1.0,-1.0
-1.0,INATRANDOM-102083730,0,dorsolateral,1.952999999979511,1.0,-1.0,-1.0
-1.0,INATRANDOM-102298617,0,lateral,2.797000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-102325144,0,dorsal,3.8589999999385327,-1.0,-1.0,-1.0
-1.0,INATRANDOM-102443541,0,dorsal,4.172000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-102659337,0,dorsolateral,5.844000000040978,-1.0,-1.0,-1.0
-1.0,INATRANDOM-102677086,0,dorsolateral,2.780999999959022,-1.0,-1.0,-1.0
-1.0,INATRANDOM-102740734,0,lateral,7.422000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-102991106,0,lateral,2.797000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-103151271,1,dorsolateral,16.030999999959022,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10383399,-1,bad,5.265999999828637,-1.0,-1.0,-1.0
-1.0,INATRANDOM-103857126,0,dorsolateral,3.546000000089407,-1.0,-1.0,-1.0
-1.0,INATRANDOM-104152928,-1,bad,3.141000000061468,-1.0,-1.0,-1.0
-1.0,INATRANDOM-104445001,1,dorsolateral,5.218999999808148,1.0,-1.0,-1.0
-1.0,INATRANDOM-104666285,0,lateral,3.219000000040978,-1.0,-1.0,-1.0
-1.0,INATRANDOM-106127884,0,dorsolateral,8.906000000191852,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10639665,-1,bad,1.9849999998696148,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10664481,-1,bad,0.8599999998696148,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10665999,0,dorsolateral,34.53099999995902,-1.0,-1.0,-1.0
-1.0,INATRANDOM-106731888,-1,bad,1.3589999999385327,-1.0,-1.0,-1.0
-1.0,INATRANDOM-107156852,0,dorsolateral,6.5,-1.0,-1.0,-1.0
-1.0,INATRANDOM-10824027,0,lateral,8.219000000040978,-1.0,-1.0,-1.0
-1.0,INATRANDOM-108310486,0,dorsal,2.5,-1.0,-1.0,-1.0
-1.0,INATRANDOM-108443698,0,lateral,3.155999999959022,-1.0,-1.0,-1.0
-1.0,INATRANDOM-108586401,1,dorsolateral,3.0149999998975545,-1.0,-1.0,-1.0
-1.0,INATRANDOM-108839424,0,dorsolateral,2.797000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-109080476,1,dorsal,2.734000000171364,-1.0,-1.0,-1.0
-1.0,INATRANDOM-109717,1,dorsolateral,7.968000000109896,-1.0,-1.0,-1.0
-1.0,INATRANDOM-110065812,0,dorsal,19.655999999959025,-1.0,-1.0,-1.0
-1.0,INATRANDOM-110610445,1,dorsolateral,7.358999999938533,-1.0,-1.0,-1.0
-1.0,INATRANDOM-110730096,0,lateral,14.125,-1.0,-1.0,-1.0
-1.0,INATRANDOM-110880074,0,dorsolateral,2.6089999999385327,-1.0,-1.0,-1.0
-1.0,INATRANDOM-110923183,1,dorsolateral,4.063000000081956,-1.0,-1.0,-1.0
-1.0,INATRANDOM-111036639,1,dorsolateral,1.8129999998491253,-1.0,-1.0,-1.0
-1.0,INATRANDOM-111041950,0,dorsal,3.6879999998491257,-1.0,-1.0,-1.0
-1.0,INATRANDOM-111156138,0,lateral,5.858999999938533,-1.0,-1.0,-1.0
-1.0,INATRANDOM-111631597,1,dorsolateral,2.515000000130385,-1.0,-1.0,-1.0
-1.0,INATRANDOM-112155424,0,dorsolateral,14.436999999918044,-1.0,-1.0,-1.0
-1.0,INATRANDOM-112221227,0,dorsal,5.811999999918044,-1.0,-1.0,-1.0
-1.0,INATRANDOM-112673278,0,lateral,6.375,-1.0,-1.0,-1.0
-1.0,INATRANDOM-112848380,0,dorsolateral,1.906999999890104,-1.0,-1.0,-1.0
-1.0,INATRANDOM-112902890,1,dorsal,5.281999999890104,-1.0,-1.0,-1.0
-1.0,INATRANDOM-113666637,0,dorsolateral,1.702999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-114162606,0,lateral,4.015000000130385,-1.0,-1.0,-1.0
-1.0,INATRANDOM-114685786,0,lateral,11.297000000020487,-1.0,-1.0,-1.0
-1.0,INATRANDOM-11472548,0,lateral,29.030999999959025,-1.0,-1.0,-1.0
-1.0,INATRANDOM-115204619,0,lateral,2.1870000001508743,-1.0,-1.0,-1.0
-1.0,INATRANDOM-115454503,1,dorsal,2.327999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-115610106,-1,bad,0.9839999999385328,-1.0,-1.0,-1.0
-1.0,INATRANDOM-115811450,-1,bad,0.9059999999590218,-1.0,-1.0,-1.0
-1.0,INATRANDOM-115941519,0,dorsal,1.4849999998696148,-1.0,-1.0,-1.0
-1.0,INATRANDOM-116695754,1,dorsal,1.9690000000409784,-1.0,-1.0,-1.0
-1.0,INATRANDOM-116703723,0,dorsolateral,4.077999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-116741221,-1,bad,0.9059999999590218,-1.0,-1.0,-1.0
-1.0,INATRANDOM-116903193,0,lateral,2.9689999998081475,-1.0,-1.0,-1.0
-1.0,INATRANDOM-117356450,0,dorsal,2.359000000171364,-1.0,-1.0,-1.0
-1.0,INATRANDOM-117401547,-1,bad,2.452999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-117541851,1,dorsolateral,2.7659999998286366,-1.0,-1.0,-1.0
-1.0,INATRANDOM-117676397,-1,bad,1.093000000109896,-1.0,-1.0,-1.0
-1.0,INATRANDOM-117778462,1,dorsolateral,2.859999999869615,-1.0,-1.0,-1.0
-1.0,INATRANDOM-11820103,0,dorsolateral,2.109000000171364,1.0,-1.0,-1.0
-1.0,INATRANDOM-12002677,-1,bad,1.422000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1204056,-1,bad,1.3440000000409782,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12149440,0,dorsolateral,12.188000000081956,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12316134,-1,bad,1.1409999998286366,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12496201,0,lateral,6.155999999959022,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12566981,0,dorsal,3.3120000001508743,-1.0,1.0,-1.0
-1.0,INATRANDOM-12588289,0,dorsal,2.311999999918044,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12650867,0,dorsal,2.797000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12758550,0,dorsolateral,2.016000000061468,-1.0,-1.0,-1.0
-1.0,INATRANDOM-12957226,0,lateral,4.063000000081956,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13027767,0,dorsal,2.266000000061468,-1.0,1.0,-1.0
-1.0,INATRANDOM-13081712,0,dorsolateral,1.9850000001024453,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1310293,0,dorsal,9.516000000061467,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13184755,1,dorsolateral,22.92200000002049,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13218518,0,lateral,3.280999999959022,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13266685,0,lateral,2.0,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13343749,1,dorsal,6.452999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13379307,1,dorsolateral,3.672000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13460667,-1,bad,1.1559999999590218,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13496652,1,dorsal,1.8589999999385327,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13636587,0,dorsal,1.8440000000409784,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13650462,0,dorsolateral,4.625,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13660751,-1,bad,0.9529999999795108,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13710598,0,dorsal,6.468999999808148,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13770844,0,dorsolateral,3.468000000109896,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13893150,0,lateral,1.875,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13895131,-1,bad,1.156999999890104,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13905059,1,dorsolateral,4.0,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13931228,0,dorsolateral,8.593000000109896,-1.0,-1.0,-1.0
-1.0,INATRANDOM-13946941,0,dorsolateral,4.0310000001918525,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14018604,-1,bad,5.890999999828637,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14022154,0,lateral,3.328999999910593,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14084925,1,dorsolateral,3.9379999998491257,1.0,-1.0,-1.0
-1.0,INATRANDOM-14085248,1,dorsolateral,2.219000000040978,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14139052,0,lateral,12.047000000020487,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14152074,-1,bad,1.3119999999180436,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1416533,0,lateral,1.9060000001918525,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14228316,1,dorsolateral,2.672000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14280154,0,dorsal,3.843000000109896,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14348993,-1,bad,1.171000000089407,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14374359,0,lateral,1.8589999999385327,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14521679,0,lateral,3.827999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14559730,0,lateral,5.156999999890104,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14576768,-1,bad,1.2650000001303852,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14616951,0,lateral,8.531999999890104,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14732889,0,dorsolateral,2.8129999998491257,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14782176,0,dorsolateral,5.125,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14786938,-1,bad,1.2190000000409782,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14864156,0,dorsolateral,2.6870000001508743,-1.0,-1.0,-1.0
-1.0,INATRANDOM-14910271,0,lateral,2.485000000102445,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1498719,1,dorsolateral,3.2810000001918525,-1.0,-1.0,-1.0
-1.0,INATRANDOM-15031991,0,dorsolateral,3.047000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-15043730,-1,bad,1.1100000001024457,-1.0,-1.0,-1.0
-1.0,INATRANDOM-15094553,-1,bad,0.8599999998696148,-1.0,-1.0,-1.0
-1.0,INATRANDOM-15145282,-1,bad,1.077999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-15186399,0,dorsolateral,4.625,-1.0,-1.0,-1.0
-1.0,INATRANDOM-15300565,0,lateral,2.3899999998975545,-1.0,-1.0,1.0
-1.0,INATRANDOM-15346791,-1,bad,3.405999999959022,-1.0,-1.0,-1.0
-1.0,INATRANDOM-15398526,0,dorsolateral,2.860000000102445,-1.0,-1.0,-1.0
-1.0,INATRANDOM-15467946,-1,bad,1.077999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1557640,0,lateral,4.047000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1569496,0,dorsolateral,3.077999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1569928,-1,bad,2.016000000061468,-1.0,-1.0,-1.0
-1.0,INATRANDOM-15876608,0,dorsal,6.172000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-15960330,0,dorsal,4.515000000130385,-1.0,-1.0,-1.0
-1.0,INATRANDOM-16084608,0,lateral,2.202999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-16300316,0,lateral,2.0,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1643437,0,dorsolateral,10.859000000171363,-1.0,-1.0,-1.0
-1.0,INATRANDOM-16507158,0,lateral,7.952999999979511,-1.0,-1.0,1.0
-1.0,INATRANDOM-16594820,0,dorsolateral,3.718000000109896,-1.0,-1.0,-1.0
-1.0,INATRANDOM-16676788,-1,bad,0.9529999999795108,-1.0,-1.0,-1.0
-1.0,INATRANDOM-16735981,-1,bad,7.5,-1.0,-1.0,-1.0
-1.0,INATRANDOM-16826204,1,dorsolateral,2.077999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-16843955,-1,bad,2.266000000061468,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1694777,-1,bad,1.3439999998081475,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1700377,1,dorsolateral,14.577999999979513,-1.0,-1.0,-1.0
-1.0,INATRANDOM-17051850,1,lateral,4.359000000171363,-1.0,-1.0,-1.0
-1.0,INATRANDOM-17205436,1,dorsolateral,2.016000000061468,-1.0,-1.0,-1.0
-1.0,INATRANDOM-17394051,0,dorsolateral,45.468000000109896,-1.0,-1.0,-1.0
-1.0,INATRANDOM-17532188,0,dorsolateral,2.219000000040978,-1.0,-1.0,-1.0
-1.0,INATRANDOM-17711750,0,dorsal,10.077999999979513,-1.0,-1.0,-1.0
-1.0,INATRANDOM-17719965,0,lateral,2.359999999869615,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1774314,0,lateral,22.046000000089407,-1.0,-1.0,-1.0
-1.0,INATRANDOM-17764521,0,dorsolateral,14.95299999974668,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1777935,0,dorsal,27.09400000004097,-1.0,-1.0,-1.0
-1.0,INATRANDOM-17917730,0,dorsal,4.9060000001918525,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1797867,-1,bad,1.327999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-17986643,-1,bad,1.4059999999590218,-1.0,-1.0,-1.0
-1.0,INATRANDOM-18159133,0,dorsolateral,2.625,1.0,-1.0,-1.0
-1.0,INATRANDOM-18220101,0,dorsolateral,7.922000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1832675,0,dorsal,1.797000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1834975,0,lateral,3.1409999998286366,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1835639,0,dorsolateral,5.906999999890104,-1.0,-1.0,-1.0
-1.0,INATRANDOM-18440845,0,dorsolateral,2.3589999999385327,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1850642,0,dorsolateral,1.702999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-185269,0,lateral,2.452999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1854220,1,lateral,3.702999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-18641474,0,lateral,2.515000000130385,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1867282,1,dorsolateral,2.5149999998975545,-1.0,-1.0,-1.0
-1.0,INATRANDOM-18726043,0,lateral,2.547000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1891004,0,dorsolateral,2.797000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1909829,0,lateral,1.828999999910593,-1.0,-1.0,-1.0
-1.0,INATRANDOM-19130351,-1,bad,1.9690000000409784,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1930316,0,dorsolateral,1.9839999999385327,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1966200,0,lateral,2.4380000000819564,-1.0,-1.0,-1.0
-1.0,INATRANDOM-19811778,0,dorsal,2.093000000109896,-1.0,-1.0,-1.0
-1.0,INATRANDOM-19837091,0,dorsolateral,2.1560000001918525,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1988175,-1,bad,1.25,-1.0,-1.0,-1.0
-1.0,INATRANDOM-19999703,-1,bad,2.172000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-1999973,0,dorsolateral,1.797000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-2004784,0,dorsolateral,42.64100000006147,1.0,-1.0,-1.0
-1.0,INATRANDOM-2007468,0,lateral,1.9689999998081475,-1.0,-1.0,-1.0
-1.0,INATRANDOM-20257153,0,dorsolateral,3.6090000001713634,-1.0,-1.0,-1.0
-1.0,INATRANDOM-205831,0,lateral,3.577999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-205846,0,dorsal,2.8439999998081475,-1.0,-1.0,-1.0
-1.0,INATRANDOM-20804577,0,dorsolateral,2.202999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-2097127,0,lateral,2.734000000171364,-1.0,-1.0,-1.0
-1.0,INATRANDOM-21095937,0,dorsolateral,15.889999999897556,-1.0,-1.0,-1.0
-1.0,INATRANDOM-21613892,0,lateral,1.875,-1.0,-1.0,-1.0
-1.0,INATRANDOM-21855546,0,dorsal,1.656999999890104,-1.0,-1.0,-1.0
-1.0,INATRANDOM-22152727,0,dorsal,1.781999999890104,-1.0,-1.0,-1.0
-1.0,INATRANDOM-22398413,0,dorsal,2.531999999890104,-1.0,-1.0,-1.0
-1.0,INATRANDOM-22398583,0,lateral,1.702999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-22719687,0,dorsolateral,4.797000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-2292190,-1,bad,4.875,-1.0,-1.0,-1.0
-1.0,INATRANDOM-229516,0,lateral,3.5149999998975545,-1.0,-1.0,1.0
-1.0,INATRANDOM-23001285,-1,bad,1.672000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-23165061,0,lateral,7.858999999938533,-1.0,-1.0,-1.0
-1.0,INATRANDOM-24221667,0,dorsolateral,1.8910000000614675,-1.0,-1.0,-1.0
-1.0,INATRANDOM-24252351,-1,bad,1.547000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-24332673,0,dorsolateral,2.7189999998081475,-1.0,-1.0,-1.0
-1.0,INATRANDOM-24491838,1,lateral,5.9219999997876585,-1.0,-1.0,-1.0
-1.0,INATRANDOM-24562920,-1,bad,1.452999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-24586188,1,dorsal,5.422000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-24865475,1,dorsolateral,4.922000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-24904063,0,dorsolateral,15.140999999828637,-1.0,-1.0,-1.0
-1.0,INATRANDOM-24971280,-1,bad,3.1870000001508743,-1.0,-1.0,-1.0
-1.0,INATRANDOM-25165582,0,dorsal,3.672000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-251793,-1,bad,2.0,-1.0,-1.0,-1.0
-1.0,INATRANDOM-25277609,0,dorsal,3.3439999998081475,-1.0,1.0,-1.0
-1.0,INATRANDOM-25345327,0,dorsal,1.4380000000819564,-1.0,-1.0,-1.0
-1.0,INATRANDOM-25369180,-1,bad,1.0940000000409782,-1.0,-1.0,-1.0
-1.0,INATRANDOM-25523814,0,dorsal,3.359000000171364,-1.0,-1.0,-1.0
-1.0,INATRANDOM-25535657,-1,bad,4.5,-1.0,-1.0,-1.0
-1.0,INATRANDOM-25611653,0,dorsal,2.077999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-25611666,-1,bad,5.5469999997876585,-1.0,-1.0,-1.0
-1.0,INATRANDOM-25782910,0,dorsal,2.202999999979511,-1.0,-1.0,-1.0
-1.0,INATRANDOM-25860269,0,dorsolateral,2.8909999998286366,-1.0,-1.0,-1.0
-1.0,INATRANDOM-25923173,0,dorsolateral,2.515000000130385,-1.0,-1.0,-1.0
-1.0,INATRANDOM-25954870,1,dorsal,3.969000000040978,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26073694,0,lateral,2.391000000061468,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26227463,0,lateral,2.6409999998286366,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26323058,0,lateral,2.2339999999385327,-1.0,-1.0,1.0
-1.0,INATRANDOM-26424796,-1,bad,1.25,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26507514,0,lateral,3.235000000102445,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26508113,0,dorsal,2.0629999998491257,-1.0,-1.0,-1.0
-1.0,INATRANDOM-2655421,0,lateral,1.9850000001024453,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26721203,0,dorsal,1.6400000001303852,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26726483,1,lateral,7.468000000109896,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26778216,1,dorsolateral,5.625,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26781281,1,dorsolateral,3.593000000109896,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26782402,1,dorsolateral,1.593000000109896,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26834544,0,lateral,3.078999999910593,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26897533,-1,bad,1.547000000020489,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26898962,1,dorsolateral,4.218000000109896,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26919264,0,dorsal,1.8440000000409784,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26932212,0,lateral,1.8600000001024453,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26934903,0,dorsolateral,2.186999999918044,-1.0,-1.0,-1.0
-1.0,INATRANDOM-26942341,1,dorsolateral,2.25,-1.0,-1.0,-1.0
-1.0,INATRANDOM-27097530,0,lateral,1.7340000001713634,-1.0,-1.0,-1.0
